0,3,4,5,6,7,8,9
0,2.9998,4.0003,5,5.9997,7.0002,7.9998,9.0003
1,2.9998,4.0003,5,5.9997,6.9977,7.9957,9.0003
2,2.9982,4.0003,4.9967,5.9806,6.9686,7.9093,8.9132
3,2.9949,3.9887,4.9709,5.9357,6.8316,7.7831,8.7363
4,2.9965,3.9895,4.961,5.8535,6.7062,7.5947,8.3776
5,2.9965,3.9887,4.922,5.7888,6.5477,7.4676,7.8794
6,2.989,3.9846,4.8904,5.6991,6.4007,7.2493,7.6461
7,2.989,3.9563,4.8489,5.6451,6.1973,6.9595,7.2891
8,2.989,3.9563,4.7841,5.4758,6.0835,6.761,6.8366
9,2.9949,3.9414,4.7567,5.3745,5.9025,6.5286,6.4713
10,2.9949,3.9273,4.7086,5.3288,5.7522,6.2953,6.145
11,2.9949,3.9048,4.6513,5.2956,5.5264,6.0678,5.8062
12,2.9949,3.9098,4.6056,5.1171,5.4301,5.9208,5.5389
13,2.9841,3.8999,4.5766,5.0905,5.3255,5.6252,5.2615
14,2.9841,3.9024,4.5143,4.9751,5.1295,5.5115,5.0556
15,2.9841,3.9057,4.4587,4.9585,4.9684,5.3711,4.9394
16,2.9841,3.909,4.4487,4.8788,4.9452,5.23,4.8713
17,2.9841,3.904,4.408,4.8472,4.9128,5.0847,4.7982
18,2.9841,3.8774,4.364,4.7534,4.8721,4.9859,4.7592
19,2.9832,3.8891,4.3424,4.6712,4.7584,4.9601,4.775
20,2.9832,3.8899,4.2934,4.6031,4.6936,4.8896,4.7219
21,2.9832,3.8799,4.2959,4.6031,4.6446,4.8605,4.6986
22,2.9832,3.8708,4.2951,4.5558,4.7036,4.7858,4.7493
23,2.9832,3.8559,4.2752,4.4769,4.7094,4.7086,4.8115
24,2.9832,3.8509,4.2851,4.3906,4.7061,4.692,4.8838
25,2.9832,3.8484,4.2901,4.3225,4.7152,4.628,4.8962
26,2.9915,3.8393,4.2918,4.2893,4.7111,4.6015,4.9178
27,2.9915,3.8368,4.2951,4.2428,4.623,4.6588,4.9004
28,2.9915,3.826,4.3134,4.2361,4.5608,4.6712,4.9826
29,2.9915,3.8293,4.3034,4.1971,4.4952,4.633,4.9776
30,2.9915,3.8368,4.3125,4.217,4.4645,4.6264,4.9253
31,2.9915,3.8409,4.3308,4.1788,4.4454,4.6247,4.873
32,2.9915,3.8484,4.3557,4.1382,4.408,4.643,4.7874
33,2.9915,3.855,4.3341,4.1631,4.3939,4.7061,4.7717
34,2.9915,3.8484,4.3217,4.1589,4.4088,4.7393,4.7966
35,2.9915,3.8509,4.3225,4.1656,4.3657,4.7667,4.7775
36,2.9899,3.8376,4.276,4.1656,4.3515,4.7235,4.8157
37,2.9899,3.8393,4.2718,4.1539,4.4138,4.7459,4.7999
38,2.9899,3.8393,4.2278,4.1988,4.4329,4.8024,4.731
39,2.9899,3.8467,4.2312,4.2179,4.4537,4.7825,4.7833
40,2.9899,3.8293,4.1672,4.2345,4.4985,4.7675,4.7335
41,2.9899,3.8135,4.1274,4.2544,4.4653,4.7086,4.7335
42,2.9899,3.8094,4.1207,4.2959,4.4578,4.7102,4.6762
43,2.9899,3.7903,4.1357,4.3067,4.4196,4.7418,4.6355
44,2.9899,3.7795,4.1307,4.2586,4.398,4.7451,4.6355
45,2.9874,3.7936,4.1365,4.2453,4.4387,4.7675,4.6147
46,2.9874,3.7803,4.1747,4.3026,4.4246,4.7567,4.5135
47,2.9874,3.7919,4.1772,4.31,4.4836,4.8298,4.5359
48,2.9874,3.8069,4.2162,4.3623,4.55,4.8821,4.4719
49,2.9874,3.8069,4.2046,4.3432,4.4993,4.7966,4.4329
50,2.9749,3.7944,4.2145,4.3208,4.5599,4.6778,4.5259
51,2.9749,3.8127,4.2104,4.286,4.5035,4.6504,4.55
52,2.9749,3.821,4.2312,4.2453,4.5533,4.5956,4.5242
53,2.9691,3.8152,4.2552,4.2486,4.4894,4.5541,4.496
54,2.9741,3.8152,4.2835,4.2693,4.4885,4.5176,4.3657
55,2.9741,3.8143,4.2918,4.2652,4.4719,4.4678,4.4039
56,2.9899,3.8052,4.3009,4.2909,4.3856,4.4039,4.4827
57,2.9899,3.8119,4.3075,4.3192,4.3723,4.4337,4.5209
58,2.9899,3.8227,4.3291,4.3399,4.4329,4.5093,4.5325
59,2.9899,3.8343,4.3574,4.3723,4.4462,4.5417,4.5508
60,2.9899,3.8135,4.3167,4.3748,4.5184,4.491,4.5317
