0, 5.000000, 10.000000, 15.000000, 20.000000, 25.000000, 30.000000, 35.000000, 40.000000, 45.000000, 50.000000, 55.000000, 60.000000
3.000000, 0.000000, 0.102187, 0.136777, 0.107914, 0.089179, 0.123973, 0.246048, 0.077278, NaN, 0.049196, NaN, NaN
3.000000, 0.009661, 0.025238, NaN, NaN, 0.028942, NaN, 0.075621, 0.119218, 0.099888, 0.140625, 0.225985, 0.183606
4.000000, 0.022286, 0.089100, 0.264300, 0.819606, 0.681119, 0.844959, 1.289417, 1.267365, 1.416917, 1.490576, 1.326002, 1.159090
4.000000, 0.010593, 0.064855, 0.167157, 0.497743, 0.456666, 0.837044, 0.728314, 1.164173, 1.330116, 1.364260, 1.175531, 0.600098
5.000000, 0.038648, 0.544509, 1.357592, 2.290071, 3.300847, 4.502827, 3.311229, 3.752761, 3.700843, 3.068191, 2.972949, 3.524365
5.000000, 0.032206, 0.281891, 0.795470, 2.301101, 2.170862, 2.615969, 3.454986, 4.206740, 4.858734, 4.929427, 3.473336, 3.768482
6.000000, 0.172271, 1.218873, 2.883653, 4.247892, 6.098188, 7.733507, 7.525366, 8.349355, 9.171152, 7.939245, 8.073370, 7.680964
6.000000, 0.143225, 1.187992, 2.674657, 4.327916, 7.014225, 6.392207, 7.398865, 7.499593, 7.788965, 8.036313, 9.193105, 9.460129
7.000000, 0.277265, 1.838634, 4.766846, 9.085570, 10.128936, 10.787897, 12.229765, 10.579095, 12.503376, 11.183812, 11.016457, 12.496660
7.000000, 0.310602, 2.576994, 5.814443, 7.837830, 11.066159, 10.172783, 11.035827, 12.868559, 13.742337, 11.399869, 11.911110, 11.957361
8.000000, 0.199529, 2.230842, 6.680796, 9.982741, 14.189059, 17.162684, 19.933841, 16.129468, 15.902342, 16.661872, 16.126516, 16.451298
8.000000, 0.347901, 2.591526, 5.800248, 11.940226, 15.523914, 17.238567, 16.126696, 16.433952, 14.408154, 16.815087, 16.331908, 15.938478
9.000000, 0.340020, 3.112558, 7.965563, 11.376946, 17.694122, 17.932079, 19.757430, 21.499250, 22.172674, 19.566675, 19.844613, 19.644041
9.000000, 0.497140, 3.399965, 7.346218, 11.776527, 16.498205, 19.857823, 20.312435, 21.641774, 21.123994, 20.443666, 19.427830, 23.423709
